DISPUTE.id,DISPUTE.title,DISPUTE.economic_sector,DISPUTE.case_respondent,DISPUTE.amount_of_damages,DISPUTE.case_law_text,DISPUTE.case_treaties_tid,DISPUTE.case_claimant,DISPUTE.arbitration_rules,DISPUTE.outcome,DISPUTE.case_treaties,DISPUTE.case_country,ICSID.id,ICSID.decisions,ICSID.caseno,ICSID.title,ICSID.type,ICSID.claimant,ICSID.econsector,ICSID.instrumentinvk1,ICSID.instrumentinvk2,ICSID.partiessub,ICSID.respondent,ICSID.rulesapplied,ICSID.seatarbitration,ICSID.status,ICSID.subject
2727,"Gold Reserve Inc. v. Bolivarian Republic of Venezuela, ICSID Case No. ARB(AF)/09/1",,VEN,"US $760,000,000",Canada-Venezuela BIT,467.0,Gold Reserve Inc.,ICSID Additional Facility,,Canada-Venezuela BIT,,369.0,,ARB(AF)/09/1,Gold Reserve Inc. v. Bolivarian Republic of Venezuela (ICSID Case No. ARB(AF)/09/1),,Gold Reserve Inc.,"Oil, Gas & Mining","BIT Canada - Venezuela,  Republica Bolivariana de 1996",,,VEN,ICSID Additional Facility - Arbitration Rules,"Paris, France",Concluded,Mining company
506,"Global Trading Resource Corp. and Globex International, Inc. v. Ukraine, ICSID Case No. ARB/09/11",,UKR,,Ukraine-United States BIT,337.0,Global Trading Resource Corp.,ICSID,,Ukraine-United States BIT,,383.0,,ARB/09/11,"Global Trading Resource Corp. and Globex International, Inc. v. Ukraine (ICSID Case No. ARB/09/11)",,"Global Trading Resource Corp. and Globex International, Inc.","Agriculture, Fishing & Forestry",BIT Ukraine - United States of America 1994,,,UKR,ICSID Convention - Arbitration Rules,,Concluded,Poultry products
478,"GEA Group Aktiengesellschaft v. Ukraine, ICSID Case No. ARB/08/16",,UKR,,Germany-Ukraine BIT,333.0,GEA Group Aktiengesellschaft,ICSID,,Germany-Ukraine BIT,,406.0,,ARB/08/16,GEA Group Aktiengesellschaft v. Ukraine (ICSID Case No. ARB/08/16),,GEA Group Aktiengesellschaft,Other Industry,BIT Ukraine - Germany 1993,,,UKR,ICSID Convention - Arbitration Rules,,Concluded,Petrochemical industry
1490,"Getma International and others v. Republic of Guinea, ICSID Case No. ARB/11/29",,GIN,,,,Getma International,ICSID,,,,276.0,,ARB/11/29,Getma International and others v. Republic of Guinea (ICSID Case No. ARB/11/29),,Getma International and others,Transportation,,Investment Law - Guinea (1987),,GIN,ICSID Convention - Arbitration Rules,,Concluded,Port development project
3394,"Ghaith R. Pharaon v. Republic of Tunisia, ICSID Case No. ARB/86/1",Other service activities,,,,,,ICSID,Settled,,,771.0,,ARB/86/1,Ghaith R. Pharaon  v. Republic of Tunisia  (ICSID Case No. ARB/86/1),,Ghaith R. Pharaon,Tourism,,"Contract, Investment Law - Tunisia (1969)",,TUN,ICSID Convention - Arbitration Rules,,Concluded,Tourism and holiday resort projects
480,"Gemplus S.A., SLP S.A., Gemplus Industrial S.A. de C.V. v. The United Mexican States, ICSID Case No. ARB(AF)/04/3",,MEX,,Argentina-Mexico BIT,334.0,"Gemplus S.A., SLP S.A.",ICSID Additional Facility,,Argentina-Mexico BIT,,546.0,,ARB(AF)/04/3,"Gemplus, S.A., SLP, S.A. and Gemplus Industrial, S.A. de C.V.  v. United Mexican States  (ICSID Case No. ARB(AF)/04/3)",,"Gemplus, S.A., SLP, S.A. and Gemplus Industrial, S.A. de C.V. ",Transportation,BIT Mexico - France 1998,,,MEX,ICSID Additional Facility - Arbitration Rules,"Washington, D.C.",Concluded,Concession agreement to operate the National Registry of Motor Vehicles
480,"Gemplus S.A., SLP S.A., Gemplus Industrial S.A. de C.V. v. The United Mexican States, ICSID Case No. ARB(AF)/04/3",,MEX,,Argentina-Mexico BIT,334.0,"Gemplus S.A., SLP S.A.",ICSID Additional Facility,,Argentina-Mexico BIT,,556.0,,ARB(AF)/04/3,"Gemplus, S.A., SLP, S.A. and Gemplus Industrial, S.A. de C.V.  v. United Mexican States  (ICSID Case No. ARB(AF)/04/3)",,"Gemplus, S.A., SLP, S.A. and Gemplus Industrial, S.A. de C.V.",Transportation,BIT Mexico - France 1998,,,MEX,ICSID Additional Facility - Arbitration Rules,"Washington, D.C.",Concluded,Concession agreement to operate the National Registry of Motor Vehicles
482,"Generation Ukraine, Inc. v. Ukraine, ICSID Case No. ARB/00/9",,UKR,,Ukraine-United States BIT,337.0,"Generation Ukraine, Inc.",ICSID,,Ukraine-United States BIT,,684.0,,ARB/00/9,Generation Ukraine Inc. v. Ukraine (ICSID Case No. ARB/00/9),,Generation Ukraine Inc.,Construction,BIT Ukraine - United States of America 1994,,,UKR,ICSID Convention - Arbitration Rules,,Concluded,Construction of an office building
1964,"Gelsenwasser AG v. People's Democratic Republic of Algeria, ICSID Case No. ARB/12/32",,DZA,,,876.0,Gelsenwasser AG,ICSID,,Algeria-Germany BIT,,226.0,,ARB/12/32,Gelsenwasser AG v. People's Democratic Republic of Algeria (ICSID Case No. ARB/12/32),,Gelsenwasser AG,"Water, Sanitation & Flood Protection",BIT Algeria - Germany 1996,,,DZA,ICSID Convention - Arbitration Rules,,Concluded,Water and sanitation services management
1966,"Georg Gavrilovic and Gavrilovic d.o.o. v. Republic of Croatia, ICSID Case No. ARB/12/39",,HRV,,Austria-Croatia BIT,53.0,Gavrilovic,ICSID,,Austria-Croatia BIT,,216.0,,ARB/12/39,Georg Gavrilovic and Gavrilovic d.o.o. v. Republic of Croatia (ICSID Case No. ARB/12/39),,Georg Gavrilovic and Gavrilovic d.o.o.,"Agriculture, Fishing & Forestry",BIT Croatia - Austria 1997,,,HRV,ICSID Convention - Arbitration Rules,,Pending,Food products enterprise
2026,"Marco Gavazzi and Stefano Gavazzi v. Romania, ICSID Case No. ARB/12/25",,ROU,,Italy-Romania BIT,888.0,Gavazzi,ICSID,,Italy-Romania BIT,,234.0,,ARB/12/25,Marco Gavazzi and Stefano Gavazzi  v. Romania (ICSID Case No. ARB/12/25),,Marco Gavazzi and Stefano Gavazzi,Other Industry,BIT Italy - Romania 1990,,,ROU,ICSID Convention - Arbitration Rules,,Concluded,Steel production enterprise
476,"Gas Natural SDG, S.A. v. The Argentine Republic, ICSID Case No. ARB/03/10",,ARG,,Argentina-Spain BIT,332.0,"Gas Natural SDG, S.A.",ICSID,,Argentina-Spain BIT,,616.0,,ARB/03/10,"Gas Natural SDG, S.A.  v. Argentine Republic (ICSID Case No. ARB/03/10)",,"Gas Natural SDG, S.A.","Oil, Gas & Mining","BIT Spain - Argentina 1991, BIT United States of America - Argentina 1991",,,ARG,ICSID Convention - Arbitration Rules,,Pending,Gas supply and distribution enterprise
2176,"Garanti Koza LLP v. Turkmenistan, ICSID Case No. ARB/11/20",,TKM,,Turkmenistan-United Kingdom BIT,946.0,Garanti Koza LLP,ICSID,,Turkmenistan-United Kingdom BIT,,293.0,,ARB/11/20,Garanti Koza LLP v. Turkmenistan (ICSID Case No. ARB/11/20),,Garanti Koza LLP,Transportation,"BIT Turkmenistan - Turkey 1992, BIT United Kingdom of Great Britain and Northern Ireland - Turkmenistan 1995",,,TKM,ICSID Convention - Arbitration Rules,,Concluded,Construction project
2176,"Garanti Koza LLP v. Turkmenistan, ICSID Case No. ARB/11/20",,TKM,,Turkmenistan-United Kingdom BIT,946.0,Garanti Koza LLP,ICSID,,Turkmenistan-United Kingdom BIT,,283.0,,ARB/11/20,Garanti Koza LLP v. Turkmenistan (ICSID Case No. ARB/11/20),,Garanti Koza LLP,Transportation,"BIT Turkmenistan - Turkey 1992, BIT United Kingdom of Great Britain and Northern Ireland - Turkmenistan 1995",,,TKM,ICSID Convention - Arbitration Rules,,Concluded,Construction project
474,"Gami Investments, Inc. v. The Government of the United Mexican States, UNCITRAL",,MEX,,NAFTA,11.0,"Gami Investments, Inc.",UNCITRAL,,NAFTA,,,,,,,,,,,,,,,,
467,"Bernardus Henricus Funnekotter and others v. Republic of Zimbabwe, ICSID Case No. ARB/05/6",,ZWE,,Netherlands-Zimbabwe BIT,321.0,Funnekotter,ICSID,,Netherlands-Zimbabwe BIT,,540.0,,ARB/05/6,Bernardus Henricus Funnekotter and others  v. Republic of Zimbabwe  (ICSID Case No. ARB/05/6),,Bernardus Henricus Funnekotter and others,"Agriculture, Fishing & Forestry",BIT Netherlands - Zimbabwe 1996,,,ZWE,ICSID Convention - Arbitration Rules,,Concluded,Commercial farms
3636,"Government of the Province of East Kalimantan v. PT Kaltim Prima Coal and others, ICSID Case No. ARB/07/3","Mining and quarrying, including hydrocarbons (oil and gas)",,,,,,ICSID,In favour of Investor,,,474.0,,ARB/07/3,Government of the Province of East Kalimantan v. PT Kaltim Prima Coal and others  (ICSID Case No. ARB/07/3),,Government of the Province of East Kalimantan,"Oil, Gas & Mining",,Contract,,PT Kaltim Prima Coal and others,ICSID Convention - Arbitration Rules,,Concluded,Coal mining contract
464,"Ron Fuchs v. The Republic of Georgia, ICSID Case No. ARB/07/15",,GEO,,Georgia-Israel BIT,316.0,Fuchs,ICSID,,Georgia-Israel BIT,,456.0,,ARB/07/15,Ron Fuchs  v. Georgia (ICSID Case No. ARB/07/15),,Ron Fuchs,"Oil, Gas & Mining",BIT Georgia - Israel 1995,,,GEO,ICSID Convention - Arbitration Rules,,Concluded,Oil and gas distribution enterprise
459,"Frontier Petroleum Services Ltd. v. The Czech Republic, UNCITRAL",,CZE,,Canada-Czech Republic BIT,313.0,Frontier Petroleum Services Ltd.,UNCITRAL,,Canada-Czech Republic BIT,,,,,,,,,,,,,,,,
2852,"Fraport AG Frankfurt Airport Services Worldwide v. Republic of the Philippines, ICSID Case No. ARB/11/12",,PHL,,Germany-Philippines BIT,308.0,Fraport AG Frankfurt Airport Services Worldwide,ICSID,,Germany-Philippines BIT,,302.0,,ARB/11/12,Fraport AG Frankfurt Airport Services Worldwide v. Republic of the Philippines (ICSID Case No. ARB/11/12),,Fraport AG Frankfurt Airport Services Worldwide,Transportation,BIT Germany - Philippines 1997,,,PHL,ICSID Convention - Arbitration Rules,,Concluded,Construction of an airport terminal
456,"Fraport AG Frankfurt Airport Services Worldwide v. The Republic of the Philippines, ICSID Case No. ARB/03/25",,PHL,,Germany-Philippines BIT,308.0,Fraport AG Frankfurt Airport Services Worldwide,ICSID,,Germany-Philippines BIT,,593.0,,ARB/03/25,Fraport AG Frankfurt Airport Services Worldwide  v. Republic of the Philippines  (ICSID Case No. ARB/03/25),,Fraport AG Frankfurt Airport Services Worldwide,Transportation,BIT Germany - Philippines 1997,,,PHL,ICSID Convention - Arbitration Rules,,Concluded,Construction of an airport terminal
3594,"France Telecom S.A. v. Argentine Republic, ICSID Case No. ARB/04/18",Information and communication,,,Argentina-France BIT,234.0,,ICSID,Settled,Argentina-France BIT,,557.0,,ARB/04/18,France Telecom S.A. v. Argentine Republic  (ICSID Case No. ARB/04/18),,France Telecom S.A.,Information & Communication,BIT France - Argentina 1991,,,ARG,ICSID Convention - Arbitration Rules,,Concluded,Telecommunications concession
452,"France Telecom v. Lebanon, UNCITRAL",,LBN,,France-Lebanon BIT,306.0,France Telecom,UNCITRAL,,France-Lebanon BIT,,,,,,,,,,,,,,,,
2850,"Forminster Enterprises Limited (Cyprus) v. Czech Republic, UNCITRAL",,CZE,,Czech Republic-Cyprus BIT,1136.0,Forminster Enterprises Limited (Cyprus),UNCITRAL,,Czech Republic-Cyprus BIT,,,,,,,,,,,,,,,,
446,"Piero Foresti, Laura de Carli & Others v. The Republic of South Africa, ICSID Case No. ARB(AF)/07/01",,ZAF,,Belgium-Luxembourg-South Africa BIT,303.0,"Foresti, Carli",ICSID Additional Facility,,Belgium-Luxembourg-South Africa BIT,,478.0,,ARB(AF)/07/1,"Piero Foresti, Laura de Carli and others v. Republic of South Africa  (ICSID Case No. ARB(AF)/07/1)",,"Piero Foresti, Laura de Carli and others","Oil, Gas & Mining",BIT Belgium-Luxembourg - South Africa 1998,,,ZAF,ICSID Additional Facility - Arbitration Rules,"London, U.K.",Concluded,Quarrying and trading enterprise
443,"Fireman's Fund Insurance Company v. The United Mexican States, ICSID Case No. ARB(AF)/02/1",,MEX,,NAFTA,11.0,Fireman's Fund Insurance Company,ICSID Additional Facility,,NAFTA,,660.0,,ARB(AF)/02/1,Fireman's Fund Insurance Company v. United Mexican States  (ICSID Case No. ARB(AF)/02/1),,Fireman's Fund Insurance Company,Finance,,NAFTA (North American Free Trade Agreement),,MEX,ICSID Additional Facility - Arbitration Rules,"Toronto, Canada",Concluded,Debt instruments
443,"Fireman's Fund Insurance Company v. The United Mexican States, ICSID Case No. ARB(AF)/02/1",,MEX,,NAFTA,11.0,Fireman's Fund Insurance Company,ICSID Additional Facility,,NAFTA,,650.0,,ARB(AF)/02/1,Fireman's Fund Insurance Company v. United Mexican States  (ICSID Case No. ARB(AF)/02/1),,Fireman's Fund Insurance Company,Finance,,NAFTA (North American Free Trade Agreement),,MEX,ICSID Additional Facility - Arbitration Rules,"Toronto, Canada",Concluded,Debt instruments
469,"F-W Oil Interests, Inc. v. The Republic of Trinidad and Tobago, ICSID Case No. ARB/01/14",,TTO,,Trinidad and Tobago-United States BIT,325.0,"F-W Oil Interests, Inc.",ICSID,,Trinidad and Tobago-United States BIT,,661.0,,ARB/01/14,"F-W Oil Interests, Inc. v. Republic of Trinidad & Tobago  (ICSID Case No. ARB/01/14)",,"F-W Oil Interests, Inc.","Oil, Gas & Mining",BIT United States of America - Trinidad and Tobago 1994,,,Republic of Trinidad & Tobago,ICSID Convention - Arbitration Rules,,Concluded,Oil and gas development contract
469,"F-W Oil Interests, Inc. v. The Republic of Trinidad and Tobago, ICSID Case No. ARB/01/14",,TTO,,Trinidad and Tobago-United States BIT,325.0,"F-W Oil Interests, Inc.",ICSID,,Trinidad and Tobago-United States BIT,,651.0,,ARB/01/14,"F-W Oil Interests, Inc. v. Republic of Trinidad & Tobago  (ICSID Case No. ARB/01/14)",,"F-W Oil Interests, Inc.","Oil, Gas & Mining",BIT United States of America - Trinidad and Tobago 1994,,,Republic of Trinidad & Tobago,ICSID Convention - Arbitration Rules,,Concluded,Oil and gas development contract
432,"Fedax N.V. v. The Republic of Venezuela, ICSID Case No. ARB/96/3",,VEN,,Netherlands-Venezuela BIT,192.0,Fedax N.V.,ICSID,,Netherlands-Venezuela BIT,,752.0,,ARB/96/3,Fedax N.V. v. Republic of Venezuela  (ICSID Case No. ARB/96/3),,Fedax N.V.,Finance,"BIT Netherlands - Venezuela,  Republica Bolivariana de 1991",,,Republic of Venezuela,ICSID Convention - Arbitration Rules,,Concluded,Debt instruments
429,"Saba Fakes v. Republic of Turkey, ICSID Case No. ARB/07/20",,TUR,,Netherlands-Turkey BIT,294.0,Fakes,ICSID,,Netherlands-Turkey BIT,,450.0,,ARB/07/20,Saba Fakes  v. Republic of Turkey  (ICSID Case No. ARB/07/20),,Saba Fakes,Information & Communication,BIT Netherlands - Turkey 1986,,,TUR,ICSID Convention - Arbitration Rules,,Concluded,Mobile telecommunications services
435,"Marvin Roy Feldman Karpa v. United Mexican States, ICSID Case No. ARB(AF)/99/1 (also known as Marvin Feldman v. Mexico)",,MEX,,NAFTA,11.0,Feldman,ICSID Additional Facility,,NAFTA,,705.0,,ARB(AF)/99/1,Marvin Roy Feldman Karpa  v. United Mexican States  (ICSID Case No. ARB(AF)/99/1),,Marvin Roy Feldman Karpa,Services & Trade,,NAFTA (North American Free Trade Agreement),,MEX,ICSID Additional Facility - Arbitration Rules,"Ottawa, Canada",Concluded,Foreign trade enterprise
1524,"Flughafen Zürich A.G. and Gestión e Ingenería IDC S.A. v. Bolivarian Republic of Venezuela, ICSID Case No. ARB/10/19",,VEN,,Switzerland-Venezuela BIT,799.0,"Flughafen Zürich A.G., Gestión e Ingenería IDC S.A.",ICSID,,Switzerland-Venezuela BIT,,334.0,,ARB/10/19,Flughafen Zürich A.G. and Gestión e Ingeniería IDC S.A.  v. Bolivarian Republic of Venezuela (ICSID Case No. ARB/10/19),,Flughafen Zürich A.G. and Gestión e Ingeniería IDC S.A.,Transportation,"BIT Venezuela,  Republica Bolivariana de - Chile 1993, BIT Venezuela,  Republica Bolivariana de - Switzerland 1993",,,VEN,ICSID Convention - Arbitration Rules,,Pending,"Development, operation, and maintenance of an airport"
1941,"Fábrica de Vidrios Los Andes, C.A. and Owens-Illinois de Venezuela, C.A. v. Bolivarian Republic of Venezuela, ICSID Case No. ARB/12/21",,VEN,,,871.0,"Fábrica de Vidrios Los Andes, C.A. , Owens-Illinois de Venezuela, C.A.",ICSID,,United States-Venezuela BIT,,241.0,,ARB/12/21,"Fábrica de Vidrios Los Andes, C.A. and Owens-Illinois de Venezuela, C.A. v. Bolivarian Republic of Venezuela (ICSID Case No. ARB/12/21)",,"Fábrica de Vidrios Los Andes, C.A. and Owens-Illinois de Venezuela, C.A.",Other Industry,"BIT Netherlands - Venezuela,  Republica Bolivariana de 1991",,,VEN,ICSID Convention - Arbitration Rules,,Pending,Glass production enterprise
3632,"Fondel Metal Participations B.V. v. Republic of Azerbaijan, ICSID Case No. ARB/07/1","Mining and quarrying, including hydrocarbons (oil and gas)",,,,,,ICSID,Settled,,,477.0,,ARB/07/1,Fondel Metal Participations B.V.  v. Republic of Azerbaijan  (ICSID Case No. ARB/07/1),,Fondel Metal Participations B.V.,"Oil, Gas & Mining",,Contract,,AZE,ICSID Convention - Arbitration Rules,,Concluded,Aluminium and alumina production company
2171,"EVN AG v. Republic of Bulgaria, ICSID Case No. ARB/13/17",,BGR,,Austria-Bulgaria BIT,941.0,EVN AG,ICSID,,Austria-Bulgaria BIT,,195.0,,ARB/13/17,EVN AG v. Republic of Bulgaria  (ICSID Case No. ARB/13/17),,EVN AG,Electric Power & Other Energy,BIT Austria - Bulgaria 1997,ECT (Energy Charter Treaty),,BGR,ICSID Convention - Arbitration Rules,,Pending,Electricity supply and distribution operations
427,"EVN AG v. The former Yugoslav Republic of Macedonia, ICSID Case No. ARB/09/10",,MKD,,Austria-Macedonia (former Yugoslav Republic of Macedonia) BIT,292.0,EVN AG,ICSID,,Austria-Macedonia (former Yugoslav Republic of Macedonia) BIT,,384.0,,ARB/09/10,"EVN AG v. Macedonia, former Yugoslav Republic of (ICSID Case No. ARB/09/10)",,EVN AG,Electric Power & Other Energy,"BIT Macedonia,  Former Yugoslav Republic of - Austria 2001",ECT (Energy Charter Treaty),,"Macedonia, former Yugoslav Republic of",ICSID Convention - Arbitration Rules,,Concluded,Electricity distribution
487,"Glamis Gold, Ltd. v. The United States of America, UNCITRAL","Mining and quarrying, including hydrocarbons (oil and gas)",USA,,NAFTA,11.0,"Glamis Gold, Ltd.",UNCITRAL,In favour of State,NAFTA,,,,,,,,,,,,,,,,
4224,"Everest Estate LLC et al. v. The Russian Federation, PCA Case No. 2015-36",Real estate activities,,,Russian Federation - Ukraine BIT (1998),2475.0,,UNCITRAL,,Russian Federation - Ukraine BIT,,,,,,,,,,,,,,,,
423,"European Media Ventures SA v. The Czech Republic, UNCITRAL",,CZE,,Belgium-Luxembourg-Czech Republic BIT,291.0,European Media Ventures SA,UNCITRAL,,Belgium-Luxembourg-Czech Republic BIT,,,,,,,,,,,,,,,,
1706,"European American Investment Bank AG (EURAM) v. Slovak Republic, UNCITRAL",,SVK,,Austria-Slovak Republic BIT,116.0,European American Investment Bank AG (EURAM),UNCITRAL,,Austria-Slovak Republic BIT,,,,,,,,,,,,,,,,
421,"Europe Cement Investment & Trade S.A. v. Republic of Turkey, ICSID Case No. ARB(AF)/07/2",,TUR,,Energy Charter Treaty (ECT),59.0,Europe Cement Investment & Trade S.A.,ICSID Additional Facility,,Energy Charter Treaty (ECT),,468.0,,ARB(AF)/07/2,Europe Cement Investment and Trade S.A. v. Republic of Turkey  (ICSID Case No. ARB(AF)/07/2),,Europe Cement Investment and Trade S.A.,Electric Power & Other Energy,,ECT (Energy Charter Treaty),,TUR,ICSID Additional Facility - Arbitration Rules,"Paris, France",Concluded,Electricity concessions
421,"Europe Cement Investment & Trade S.A. v. Republic of Turkey, ICSID Case No. ARB(AF)/07/2",,TUR,,Energy Charter Treaty (ECT),59.0,Europe Cement Investment & Trade S.A.,ICSID Additional Facility,,Energy Charter Treaty (ECT),,458.0,,ARB(AF)/07/2,Europe Cement Investment and Trade S.A. v. Republic of Turkey  (ICSID Case No. ARB(AF)/07/2),,Europe Cement Investment and Trade S.A.,Electric Power & Other Energy,,ECT (Energy Charter Treaty),,TUR,ICSID Additional Facility - Arbitration Rules,"Paris, France",Concluded,Electricity concessions
3210,"EuroGas Inc. and Belmont Resources Inc. v. Slovak Republic, ICSID Case No. ARB/14/14","Mining and quarrying, including hydrocarbons (oil and gas)",,,Canada-Slovak Republic BIT,1732.0,,,Pending,Canada-Slovak Republic BIT,,150.0,,ARB/14/14,EuroGas Inc. and Belmont Resources Inc. v. Slovak Republic (ICSID Case No. ARB/14/14),,EuroGas Inc. and Belmont Resources Inc.,"Oil, Gas & Mining","BIT Canada - Slovak Republic 2010, BIT United States of America - Slovak Republic 1991",,,SVK,ICSID Convention - Arbitration Rules,,Pending,Talc mining enterprise
4179,"Evrobalt LLC v. The Republic of Moldova, SCC Case No. 2016/082",Financial and insurance activities,,,"Moldova, Republic of - Russian Federation BIT (1998)",3215.0,,SCC,,Moldova,,,,,,,,,,,,,,,,
419,"EuroGas GmbH v. Slovak Republic, UNCITRAL",,SVK,,Austria-Slovak Republic BIT,116.0,EuroGas GmbH,UNCITRAL,,Austria-Slovak Republic BIT,,,,,,,,,,,,,,,,
412,Eureko B.V. v. Republic of Poland,,POL,,Netherlands-Poland BIT,285.0,Eureko B.V.,,,Netherlands-Poland BIT,,,,,,,,,,,,,,,,
409,"Ethyl Corporation v. The Government of Canada, UNCITRAL",,CAN,,NAFTA,11.0,Ethyl Corporation,UNCITRAL,,NAFTA,,,,,,,,,,,,,,,,
